id,name,alternate_name,description,email,url,tax_status,tax_id,year_incorporated,legal_status
744035004462843,"Efforts from Ex-Convicts, Inc.",,"Efforts From Ex-Convicts, Inc (EFEC) was founded in 1966 by a group of ex-convicts committed to lending each other support in the face of society&rsquo;s rejection.  Led by two ex-offenders, Rev. Griffin S. Smith and Ralph &lsquo;Petey&rsquo; Greene, the organization attracted ex-offenders who were desperately seeking a welcoming community upon their release from incarceration.  Recognizing the need to provide tools with which its members could rebuild their lives, EFEC creates Self-Help, Employment Training and Housing programs to equip and enable ex-offenders with the opportunity to begin his or her journey back to a productive life.

While EFEC steadily and faithfully interacts with individuals ex-offenders, the organization feels an abiding obligation to be advocates, to enlighten biased viewpoints regarding the problems which ex-offenders face upon release, and to change society&rsquo;s negative and punishing attitude towards ex-offenders.  EFEC&rsquo;s daily mission is to help ex-offenders receive a second chance to succeed, to be employed at a living wage, and to lead dignified and meaningful lives.",,http://www.efecachieves.org/,,,,
747066554934957,"HOUSE OF RUTH: KIDSPACE CHILD AND FAMILY DEVELOPMENT CENTER",,"Provides child-care and developmental services for children. Case management is also provided for parents.",,http://houseofruth.org,,,,
734905843461372,HIPS,"Helping Individual Prostitutes Survive","HIPS provides a variety of services, online resources, and referrals to sex workers in the DC area.",,https://www.hips.org/,,,,
756302075618471,"PEPCO - SOUTHEAST SERVICE CENTER",,"Provides Pepco services.",,http://www.ddoe.dc.gov,,,,
794184973835515,"Miriam's Kitchen",,"When Miriam&rsquo;s Kitchen was founded in October 1983, we served only breakfast. But after seeing the same individuals in our dining room year after year, we recognized that serving meals was not enough. Today, from meals to housing, Miriam&rsquo;s Kitchen plays a critical role in the fight to end chronic homelessness in DC. Our direct services help our guests increase their income, improve their health, and obtain housing. And our advocacy work addresses root causes, as well as pushes forward city-wide resources and solutions to ensure instances of homelessness are rare, brief and non-recurring.",info@miriamskitchen.org,http://miriamskitchen.org,,,,
752311766026273,MetroHealth,,"Formally known as the Carl Vogel Center (CVC), Metro Health is a nonprofit community-based organization that provides multidisciplinary and integrated medical healthcare that embodies all aspects of a person's physical, mental, and emotional well-being. CVC helps medically under-served individuals to become full partners and informed advocates in managing their health. The Carl Vogel Center also offers free HIV/AIDS testing.

The Center is accessible off of the Metrorail at McPherson Square or Farragut West and by Metrobus routes 70, X2, S4 and S2.",,https://metrohealthdc.org/,,,,
758358330691109,"Contemporary Family Services",,"A community-based comprehensive mental health agency. We offer a myriad of services across our sites to include counseling and psychiatric treatment, case management, and medication management.",,http://contemporaryservices.net/,,,,
757749510901012,"Damien Ministries",,"DamienMinistries' programs are designed to build upon each other and the services offered by other providers in order to increase life expectancy and quality of life for People Living with HIV/AIDS (PLWHA).",info@damienministries.org,http://www.damienministries.org/,,,,
766867144136285,"Northeastern Presbyterian Church",,"A local church offering a food pantry to those in need.",nacheem@yahoo.com,http://www.nepc-dc.org/,,,,
785453766981777,"Psychiatric Institute of Washington",PIW,"Offers crisis intervention and intermediate-term intensive treatment in partial hospitalization and inpatient settings for adults and seniors.",,http://psychinstitute.com,,,,
796592710173553,"CFLS: TRANSITIONAL HOUSING PROGRAM AT TRINITY ARMS",,"Offers a two year transitional housing program for homeless families. Families receive 2 years of temporary housing in an apartment unit and social services designed to help them move toward self-sufficiency. Families pay 30% of their net monthly income.",,http://cflsdc.org,,,,
765268136875870,"Coalition for the Homeless",,"The Coalition for the Homeless is a non-profit organization in the District of Columbia that provides specialized transitional housing assistance, permanent housing at two locations for individuals and families, emergency shelter and housing.",,http://www.dccfh.org/,,,,
769307542856582,"DC Greens",,"An organization using food access, food education, and food policy to advance food justice in the district. ",info@dcgreens.org,https://www.dcgreens.org/,,,,
768872992887477,"Rita Bright Family and Youth Center",,,,https://dpr.dc.gov/page/rita-bright-community-center-01,,,,
790090664353865,"Legal Aid Society of the District of Columbia",,"The Legal Aid Society of DC was formed in 1932 to provide civil legal aid to individuals, families and communities in the District who could not otherwise afford to hire a lawyer. Legal Aid staff and volunteers provide a continuum of services from client education to full representation before a court or an administrative tribunal. Preferences are given to the following cases: preserving affordable housing, preserving home ownership, ensuring a safe and decent place to live, securing access to health care, nutrition and public benefits, protecting families against domestic violence, promoting family stability through child support and custody arrangements and automobile ownership.

DC residents as well as non-residents with legal matters based in DC are eligible for legal aid. While legal aid is typically only available to people under 200% of the Federal Poverty Level, the Legal Aid Society does have discretion to go above this level in some areas. 

 Due to COVID, legal aid is currently only available by phone or online for intakes.  The Legal Aid Society does not have any general walk-in hours at this time.",,http://legalaiddc.org,,,,
809725005994328,"Dupont Park SDA",,"Offers a food pantry and clothing closet.",dpc@dupontpark.org,http://dupontpark.org/,,,,
779339057787762,"Adventist Community Services of Greater Washington",ACSGW,"Adventist Community Services of Greater Washington (ACSGW) was established in 1983 as the collective health and social welfare arm of several local church congregations. Today, ACSGW is a faith-based, nonprofit organization whose mission is to help those less fortunate in our community. We empower those in need through compassionate emergency care, life education, and community development. ACSGW currently provides case management, food, clothing, emergency financial assistance, health and fitness programs, technology education, and job-training.

Our education/job-training programs include: English as a Second Language (ESOL), General Educational Development (GED), computer basics, advanced computer certification programs, and Job Quest workshops. ACSGW currently serves over 6000 low-income families each year. We take a holistic approach to serving this population by providing and growing programs that encourage participants to attain long-term solutions to their general and economic health and well-being.

ACSGW is a safe and understanding environment that works with families and individuals in the Washington Metropolitan Area who are in need of assistance, regardless of their race, ethnicity, gender, religion, age, or sexual orientation.",,https://www.acsgw.org/,,,,
816837809289342,"Housing Up",,"Affordable housing and comprehensive support services to homeless and low-income families.",info@housingup.org,https://housingup.org/,,,,
820630706542898,"IONA SENIOR SERVICES",,"Iona supports people as they experience the challenges and opportunities of aging. We educate, advocate, and provide community-based services to help people age well and live well",,http://iona.org,,,,
828308705468984,"AARP Legal Counsel for the Elderly",,"Delivers essential services to Washington, D.C. seniors, 60 and older, providing free legal and social work services to those in need, empowering, defending and protecting.",,http://www.aarp.org/lce,,,,
786496092449135,"Center for Child Protection and Family Support",,"The Center's Village Family Support Center, located at 2021 Alabama Avenue, in Southeast, offers home visits, crisis intervention counseling, individual/group counseling, life skills training and parent support groups. The focus is on prevention and early intervention.
The center also runs programs in parenting skills and childhood education.",,http://www.centerchildprotection.org,,,,
808240584407061,"United Community","Previously: United Community Ministries","Community support center offering numerous services to children, youth, and families.

Since 1969, United Community Ministries has served our community by empowering adults, children, and families to transform their lives. Founded by several faith-based groups and a handful of dedicated volunteers, the organization evolved from a small grassroots effort to now the only comprehensive human services nonprofit agency in southeastern Fairfax County serving more than 9,000 disadvantaged individuals annually.

We take lessons from the past to strategically amplify how we deliver our mission. In addition to providing human services, United Community Ministries is making purposeful steps toward addressing multigenerational poverty &ndash; inextricably linked to racial equity &ndash; and at the root of the concentration of poverty in our region. We seek and are positioned to serve as the lead change agent for racial equity, both through our community-based programs and on a broader level, creating a collective impact for systemic change within Fairfax County.",info@unitedcommunity.org,http://www.ucmagency.org/,,,,
809020738848766,"Vitas Healthcare",,"VITAS provides hospice care services across 14 states and the District of Columbia.",,https://www.vitas.com,,,,
803246513313364,"KENNEDY INSTITUTE",,"Provides the following services: RW Behavior Support BSP Development & Follow-Up , RW Behavior Support Diagnostic Assessment, RW Behavior Support Non-Professional (Behavior), RW Behavior Support Non-Professional (Medical), RW Day Hab w/Meals, RW Day Habilitation, RW Day Habilitation One-to-One (Behavior), RW Day Habilitation One-to-One (Medical), RW Employment Readiness, RW Family Training, RW Family Training Assessment, RW Host Home, RW In-Home Supports, RW Residential Habilitation, RW Speech Hearing and Language Therapy, RW Speech Hearing and Language Therapy Assessment, RW Speech Hearing and Language Therapy Assessment, RW Supported Employment GROUP Job Training & Supports , RW Supported Employment GROUP Long Term Follow Along , RW Supported Living, RW Supported Living Periodic, RW Supportive Employment Individually (Long-Term Follow-Along), RW Supportive Employment Individually (Intake and Assessment), RW Supportive Employment Individually (Job Placement), RW Supportive Employment Individually (Job Training & Support), RW Supportive Employment Individually (Long-Term Follow-Along), RW Supportive Employment Individually (Intake and Assessment), RW Supportive Employment Individually (Job Placement), RW Supportive Employment Individually (Long-Term Follow-Along), RW Wellness Nutrition Assessment, RW Wellness Nutrition Ongoing Support",,http://dds.dc.gov/service/how-apply-services,,,,
815771475001330,"CATHOLIC CHARITIES: DOWNTOWN FAMILY CENTER",,"Provides emergency assistance, adult education, family support, Parish Support, and crisis resolution. Also provides a computer lab and a number of classes including a Professional Counseling Education Program and Spanish classes.",,http://catholiccharitiesdc.org,,,,
811471160167819,"Lorton Community Action Center",,"The Lorton Community Action Center (LCAC) provides numerous services to low-income individuals and
families in southeast Fairfax County.

LCAC provides the following services:
&bull; Food (distribution of food items)
&bull; Clothing and furniture
&bull; Emergency financial assistance for rent and utilities
&bull; Access to pro bono legal assistance (civil cases only)
&bull; Youth services (tutoring, summer and after-school programming)
&bull; English-as-a-Second Language (ESL) classes
&bull; Computer classes and resume workshops
&bull; Nutrition classes for adults and children
&bull; Budgeting classes
&bull; Seasonal programs: Back to School, Thanksgiving, Christmas and Warm Coat",info@lortonaction.org,https://lortonaction.org/,,,,
818433220295218,"CASA de Maryland",,"We are a group of passionate, community-conscious people working to organize, advocate for, and expand opportunities for Latino and immigrant people in the state of Maryland, Pennsylvania, and Virginia. We do this by providing employment placement; workforce development and training; health education; citizenship and legal services; and financial, language, and literacy training to Latino and immigrant communities throughout the state. Since our humble beginnings in 1985 assisting Central American refugees fleeing wars and civil strife at home, we have worked tirelessly to bring immigrant communities in Maryland, Virginia, and Pennsylvania out of the shadows and into greater power, dignity, and legitimacy.",,https://wearecasa.org,,,,
832081175822927,"N Street Village",,"N Street Village empowers homeless and low-income women in Washington, D.C. to claim their highest quality of life by offering a broad spectrum of services, housing, and advocacy in an atmosphere of dignity and respect. We help women achieve stability and make meaningful gains in their housing, income, employment, mental health, physical health, and addiction recovery.",info@nstreetvillage.org,http://nstreetvillage.org/,,,,
846586624529740,"Women's Collective","Womens Collective","Family-centered community health and human service agency for women and girls living with HIV/AIDS and their families in Washington, DC. 

Provides prevention, care management, and support services  in a culturally-appropriate context.

Accepts, as well as provides, referrals for women, women and their children, to/from other programs that provide local primary medical care, support and mental health services for women with HIV/AIDS either currently not in a system of care or who need support to remain in a system of care. 

Assists women and their families in accessing respite care, childcare, housing, food, transportation services, etc., providing women with opportunities to take care of not only their own primary medical and psychosocial needs but also the needs of their children and other family members.

Five main goals  
1) prevent new infections
2) identify HIV-positive individuals sooner
3) bring newly identified HIV-positive individuals into high quality care as quickly as possible
4) support retention in care
5) reduce disparities among women and girls who are disproportionately affected by HIV via advocacy.",info@womenscollective.org,https://www.womenscollective.org/,501(c)(3),,,non-profit
802638496440415,"Elaine Ellis Center of Health",,"Health center in DC and Maryland providing comprehensive medical services.

Elaine Ellis Center of Health (EECH) is a Not-For-Profit Organization dedicated to providing affordable comprehensive, preventive, and primary healthcare services to individuals residing in public housing and the surrounding areas, regardless of their ability to pay. EECH offers a Sliding Fee Scale for those without insurance or high out-of-pocket costs with their insurance. Visit costs will be based on your income and the number of people in your household. In so doing, we are committed to offering said services in a clean, safe environment, appropriate in meeting the healthcare needs of our target population. EECH also demonstrates social responsibility through the just use of resources. The commitment of our staff, physicians, volunteers, community partners and friends to our mission permits us to maintain a quality of presence and tradition of caring, which is a hallmark of EECH.

Our History
The Elaine Ellis Center of Health was founded in 2010 by the relatives of the late Elaine Ellis, who lost her battle with cancer in 1993.
She was the matriarch of her family and a vibrant presence in her community. Her kindness and passion to serve others who were less fortunate extended beyond her family and friends to anyone who was in need of food, shelter, advice, and good conversation. Though she is unable to see the fruit which her character produced, her legacy continues, and is the driving force behind the Center’s mission to serve others.",elaineelliscenterofhealth@gmail.com,http://eechealth.com/,,,,
824101881058300,"Healthy Babies Project",HBP,"Healthy Babies Project is a private, not-for-profit, community-based support organization for district of columbia pregnant and parenting women and families.",,http://w.healthybabiesproject.org/,,,,
824966357062743,"DC Rape Crisis Center",,"DCRCC is the designated State Sexual Assault Coalition for the District of Columbia providing survivor-centered advocacy through therapeutic services, training and technical assistance, community education, public policy initiatives as well as volunteer opportunities. More specifically:

Individual & group counseling (English and Spanish)
A 24-hour crisis hotline (202-333-RAPE)
Community education & outreach
Training & technical assistance
Public policy & legislative Initiatives
Volunteer opportunities
Undergraduate and graduate internship opportunities


DCRCC is the oldest and the first rape crisis center in the country, and the federally designated State Sexual Assault Coalition for the District of Columbia providing survivor-centered, and community led advocacy through therapeutic services, training and technical assistance, community education, public policy initiatives as well as volunteer opportunities.",dcrcc@dcrcc.org,http://www.dcrcc.org,,,,
865637769620382,"Sixth Presbyterian Church","6th Presbyterian Church","A local church offering a food pantry.",office@sixthpresbyterian.org,http://www.sixthpresbyterian.org/,,,,
834433815510350,"Quality Trust",,"Quality Trust is an independent, non-profit advocacy organization focused on improving the lives of children and adults with disabilities and their families in the District of Columbia and beyond.  We work with individuals and family members to solve problems, identify opportunities for learning and contribution and find creative ways to minimize &ldquo;differences&rdquo; and make the most of each person&rsquo;s abilities.",info@dcqualitytrust.org,http://www.dcqualitytrust.org/,,,,
858928431109507,"LUTHERAN SOCIAL SERVICES: ADOPTION/FOSTER CARE",,"Provides adoption services for couples and individuals in their 20's - 50's who are able to provide a stable, secure and loving home environment for a child. Post-adoption services are also available.",,http://lssnca.org,,,,
884317159187782,"McClendon Center",,"All of our clients are diagnosed with severe mental illness — many represent our most disenfranchised community members. We provide comprehensive, wraparound services addressing primary care needs as well as psychosocial services. These include counseling, community support, housing assistance, art and movement therapy groups, and substance abuse counseling. At McClendon Center, our staff members strive to build mutual partnerships with clients and encourage them to take charge of their own recovery. There are no time limits on services being offered, but our aim is to work with clients so that they achieve their highest degree of mental health recovery and independence.

Our CSA is staffed by Licensed Independent Clinical Social Workers, Team Leaders, a Team of Bachelors-level Community Support Specialists, Registered Nurses, and a number of part-time Psychiatrists, five of whom are third and fourth-year Psychiatry Residents from George Washington University. All the staff work together in Multi-disciplinary teams to Provide Mental Health Rehabilitation Services. We also operate a 24/7 on-call service to meet Clients’ needs after hours and on weekends.",info@McClendonCenter.org,http://mcclendoncenter.org,,,,
868277751391055,"Casa Ruby",,"Support center for women of transgender experience. 

The idea behind the formation of a organization run and led by transgender women of color came almost 30 years ago, when Ruby Corado first arrived to Washington, D.C. There, she found that there were no services to support her needs as a young transgender Latina immigrant. Today, Casa Ruby is the only LGBTQ bilingual and multicultural organization in the metropolitan Washington, D.C. area providing social services and programs catering to the most vulnerable in the city and surrounding areas. We offer a wide variety of programs and services, ranging from emergency housing to non-medical case management.",info@casaruby.com,https://casaruby.org/,,,,
894317666400367,"CONGRESS HEIGHTS SERVICE CENTER",,"Provides Commodity Supplemental Food Program (CSFP) services.",,,,,,
859831189737185,"Friendship Place",,"Provides street outreach, addiction counseling, referrals, a medical clinic, psychiatric care and case management services all aimed at giving the homeless men and women in Northwest Washington assistance in rebuilding their lives by addressing their basic needs.",info@friendshipplace.org,http://cchfp.org/,,,,
863547285733670,"Shabach Ministries",,"A religious community organization providing numerous services including:

- The SHABACH! Emergency Empowerment Center
- Community resources and employment
- Career services
- Youth programs
- Religious programs",info@shabachministries.org,https://smionline.org/,,,,
885700392354422,"University Legal Services",ULS,"University Legal Services (ULS) is  non-profit, community-based organization that provides housing counseling, tenant purchase/asset management assistance to low and moderate incomes persons throughout the District of Columbia. ULS also serves as the Protection and Advocacy (P&A) agency for the District of Columbia through our Disability Rights DC (DRDC) unit. Through DRDC, we advance the mission to advocate for the human, civil and legal rights and protections of people with disabilities.",,http://www.uls-dc.org/,,,,
894973668784309,"CNCS: AMERICORPS: NCCC",,"More than 1,000 young people, ages 18-24,serve on teams and address environmental projects,diaster preparedness and response,education, public safety, and other unmet human needs.",,http://nationalservice.gov,,,,
901970914472025,"YMCA of Metropolitan Washington",,"The YMCA is one of the largest social service agencies serving Washington D.C., suburban Maryland, and northern Virginia. Every year, we provide opportunities in wellness, aquatics, youth sports, summer camp, childcare, and more for over 250,000 people through our 16 branches and program centers.",member.service@ymcadc.org,https://www.ymcadc.org,,,,
848875177915851,"John Wall Family Foundation",," The John Wall Family Foundation strives to improve the quality of life for disadvantaged families and to impact the lives of at-risk youth through mentorship, education and physical activity.",,http://housingetc.org/202assist/,,,,
896693842803738,"Phyllis Wheatley YWCA",,,,http://www.pwywca.org/,,,,
900390741392973,"CONNECT.DC - DIGITAL INCLUSION INITIATIVE: ALL HANDS ON TECH",,"Connect.DC created The All Hands on Tech initiative, in partnership with OCTOHelps, to provide FREE technical support to District of Columbia residents. One of the most important things a person needs to fully access technology is a functioning computer. Unfortunately, the cost of computer repair is often too high for many people. Whether you have a laptop with a virus or you don't understand how to use your smartphone, we are here to help!&not;&dagger;Visit website for current schedule of events.",,http://connect.dc.gov/free-tech-support,,,,
862024217673800,"Calvary Women's Services",,"Our programs are designed for women who are survivors of violence and trauma, are living with mental illness, or are in recovery from substance abuse. Through personalized services and with peer support, each woman identifies and builds on her own strengths in order to meet her goals for safe housing, good health, and financial independence.",info@calvaryservices.org,https://www.calvaryservices.org/,,,,
864865232678877,"Early Stages",,"Early Stages helps assess and identify any developmental delays in children from age 2 years, 8 months to age 5 years, 10 months. This is a program through DC Public Schools and serves any child attending DC Public Schools, being homeschooled, or not yet in school.",info@earlystagesdc.org,http://www.eslearningcenters.com/,,,,
883017980786398,"Association for Clinical and Translational Science (ACTS)",,"The purpose of the Association for Clinical and Translational Science (ACTS) can be broken up into four realms. These four areas of focus are research, education, advocacy, and mentoring.

Research
ACTS supports investigations that continually improve team science, integrating multiple disciplines across the full translational science spectrum: from population based and policy research, through patient oriented and human subject clinical research, to basic discovery. Our goal is to improve the efficiency with which health needs inform research and new therapies reach the public.

Education
ACTS is the academic home for the disciplines of research education, training, and career development for the full spectrum of translational scientists. Through meetings, publications, and collaborative efforts, ACTS will provide a forum for members to develop, implement, and evaluate the impact of research education programs.

Advocacy
ACTS provides a strong voice to advocate for translational science, clinical research, patient oriented research, and research education support. We will engage at the local, state, and federal levels and coordinate efforts with other professional organizations.

Mentoring
ACTS will promote investigations and dissemination of effective models for mentoring future generations of translational scientists. Through collaborative efforts, ACTS will provide a forum for members to share studies, promote best practices, and optimize professional relationships among trainees and mentors.",,http://www.actscience.org/,,,,
880448544501253,"La Clínica del Pueblo",,"Provides primary medical care for adults and children, mental health services, social services, HIV testing, and counseling, HIV case-management and medical care, alternative medical care. Provides services regardless of ability to pay.",info@lcdp.org,http://lcdp.org,,,,
893442799835060,"Jubilee Jobs",,"Jubilee Jobs is a non-profit workforce development provider in the Greater Washington Region. At Jubilee Jobs, we pride ourselves on encouraging every applicant throughout the entire job process, which begins with initial meetings with job counselors, moves to workshops (interviewing skills, conflict resolution, goal-setting) and ends with the individual obtaining a job. The vision of the Next Step program helps currently employed clients move towards stabilization and greater economic self-sufficiency.

Jubilee Jobs programs are available for every willing, ready and able to work resident. We have developed an amazing relationship with hiring managers, which enables us to help clients find jobs.",info@jubileejobs.org,http://jubileejobs.org/,,,,
909886281557711,"Capital Area Food Bank",,"The Capital Area Food Bank provides more than 30 million meals to people in communities across D.C., Maryland, and Virginia.",,https://www.capitalareafoodbank.org/,,,,
930037496704241,"Central American Resource Center",CARECEN,"The Central American Resource Center offers legal assistance with work authorizations; document translations; asylum applications; family visas; and naturalization assistance. The Center also assists with Haiti Temporary Protected Status (TPS) applications. Referrals to social service agencies for immigration and non-immigration matters are also available.",info@carecendc.org,http://carecendc.org/,,,,
