id,organization_id,program_id,name,alternate_name,description,url,email,status,interpretation_services,application_process,wait_time,fees,accreditations,licenses
585745505232672,1121342754860910,,"Center for Autism Spectrum Disorders",,"The Center for Autism Spectrum Disorders (CASD) is a multidisciplinary team comprised of pediatric autism specialists, including clinical psychologists, neuropsychologists, child and adolescent psychiatrists, developmental pediatricians, social workers and speech/language pathologists. These experts work together to provide the best possible care for autistic youth, and lead research to understand the underpinnings of autism and effective approaches to maximize autistic youth outcomes.
The Region’s Largest Autism Program
CASD is the largest multidisciplinary pediatric autism program in the Washington, D.C., region. Our specialists understand the unique needs of children as their brains and bodies develop. We offer:

Evidence-based clinical care. Our experts lead national research studies on ASD with the goal of advancing assessment and treatment options. By studying autism’s genetic, neurocognitive, behavioral and social factors, we can identify and apply the most effective treatments for your child.
Education, support and advocacy. We provide the latest information about ASD to everyone from families and patients to school personnel, physicians and agencies. Resources include seminars, workshops, the CASD Chat newsletter, training and consultations. Sign up to be added to our CASD Chat newsletter mailing list. You can also view details about upcoming Executive Function and Social Skills groups.  
We collaborate with the following departments/specialties:

Developmental pediatrics
Developmental/clinical psychology
Genetics
Gender and gender identity development
Neurology
Neuropsychology
Psychiatry
Speech and language pathology
CASD's mission is to excel in care, advocacy, research and education. We accomplish this by:

Providing a quality health care experience for our patients and families through a coordinated program of state-of the-art clinical services
Improving health outcomes for children regionally, nationally and internationally by educating the next generation of clinicians in best practices for autism evaluation, diagnosis and treatment
Creating innovative solutions to pediatric health challenges by conducting research that includes and reflects the neuro-diverse population we serve
Embracing neurodiversity and welcoming autistic individuals as collaborators, research trainees, students and staff members
CASD works every day to optimize trajectories for autistic youth with the goal of successful transition into adulthood. Our Stakeholder Advisory Board, comprised of parents whose children have received assistance from CASD, provides recommendations to CASD faculty and staff to improve care, research, education and advocacy efforts.",https://childrensnational.org/departments/center-for-neuroscience-and-behavioral-medicine/programs-and-services/center-for-autism-spectrum-disorders,,inactive,,"Call or visit website to make an appointment or refer a patient.

If you are interested in participating in one of our research studies, call 301-765-5425.",,,,
612333310679780,1189940866829310,,"Legal Network",,"For 30 years, the Catholic Charities Legal Network has provided pro bono legal services, giving persons accessing this program general information, access to volunteer attorneys and law firms, as well as referrals to other appropriate legal service organizations.

*The Legal Network does not handle Criminal, Fee-Generating or Immigration Cases. Find more information on Immigration Legal Services.

SERVICES
The Catholic Charities Legal Network focuses on serving low-income families and individuals whose earnings are equal to or less than 200% of the U.S. Federal Poverty Guidelines. The Catholic Charities Legal Network offers its services to residents of the District of Columbia and surrounding Maryland counties of Montgomery, Prince George’s, Calvert, Charles, and St. Mary’s. Civil law subject areas this program addresses are:

Consumer Debt/Bankruptcy
Employment
Family Law (including Child Custody and Domestic Violence)
Landlord-Tenant/Housing Issues
Public Benefits (Social Security, Disability)
Wills and Probate, Guardianship and Conservatorship
",https://www.catholiccharitiesdc.org/gethelp/legal-and-financial-services/,,inactive,,"Call for intake.",,,,
568848745429108,1284952943863665,,Pharmacy,,"Call one of three pharmacies when you need a prescription refill. 

Out of refills? Your pharmacist will let you know the next steps to getting your prescription renewed. You can also call the patient scheduling center at (202) 469-4699.

Did you know that Unity Health Care has three pharmacy locations? You can go to your appointment and pick up your prescription all-in-one location! ",https://www.unityhealthcare.org/services/pharmacy,,inactive,,"Call for more information.",,,,
573712074661708,1203024767725850,,"Medical Services",,"Community of Hope is committed to providing our patients with accessible, compassionate and affordable healthcare services. Through the highest quality of care, we ensure an outstanding patient experience every visit.

Community of Hope offers high quality medical care for patients of all ages. Receive the care that you want, when you need it, at any of our three federally qualified health centers!

Find a medical home for you and your family, with a Community of Hope doctor, nurse practitioner or midwife that you trust. Visit us today.

Medical services for you and your family
Available in all three of our health centers to men, women and children, unless otherwise noted
Physicals, immunizations, and urgent visits
Chronic disease management
Pediatric care, including well and sick visits
Prenatal care and pregnancy support groups
Birthing services either at a local hospital or in our birth center
Breastfeeding support and education
Family planning counseling and services, including birth control and confidential youth services
Confidential HIV/AIDS and STI testing and treatment
Nutrition and wellness counseling
WIC and other social service referrals
Well-vision exams and other opthamology services* - Available only at Conway Health and Resource Center
Podiatry* - Available only at Conway Health and Resource Center",https://www.communityofhopedc.org/healthcare/medical-services,,inactive,,"Call to make an appointment. We accept many health insurances and offer a sliding fee scale and payment plans. A comprehensive list of insurances we accept is available on our website.",,,,
572309695509941,1222701888984669,,"DC Prevention Center",,"The DC Prevention Center for Wards 5 & 6 is a collaborative venture in conjunction with the Department of Health (DOH), Addiction Prevention and Recovery Administration (APRA), and Sasha Bruce Youthwork. Our vision is to support a healthy and drug free District of Columbia where all children are safe, drug free and connected and supported by a network of caring families, community organizations, and faith based organizations. As we identify prevalent risk factors within Wards 5 & 6, it will be important to engage in community conversations and trainings that will help to develop and sustain an infrastructure of community leadership.

We also offer and host:
• Structured trainings and workshops that will increase community knowledge, skills, and awareness of substance abuse trends and indicators
• Community Conversations on underage drinking, so-called gateway drugs and risk & protective factors",https://www.sashabruce.org/programs/lifeskills/preventioncenter/,cdark@sashabruce.org,inactive,,"Call, walk in, or email to access this program. ",,,,
583905742719734,1121342754860910,,"Child and Adolescent Anxiety Program (CAAP)",,,https://childrensnational.org/departments/child-and-adolescent-anxiety-program-caap,,inactive,,"Call or visit website to make an appointment or refer a patient.",,,,
600311424612877,1287549685614240,,"Nutrition Counseling - Mary's Center",,"You probably know eating whole, nutritious food leads to improved health, but many of us need a little guidance. There is so much conflicting diet information, it can be hard to know what’s best for you—especially if you or a loved one have a complex health condition.  

At Mary’s Center, you can trust our knowledgeable and friendly nutritionists to guide you and your family to better health through better food. Our nutritionists are co-located within the medical area and the Women, Infant, and Children (WIC) program to provide all the nutrition counseling necessary to ensure your family stays well fed. When you visit Mary’s Center for nutrition counseling, you will:   

Find nutrition resources, education, and individual and group nutrition counseling  
Get help navigating your WIC and SNAP benefits 
Receive nutrition guidance while you are breastfeeding your baby  
Learn about managing chronic conditions through your diet 
Regardless of your needs, our nutrition counselors will be by your side to build a better diet, increase your vitality, and improve your overall health.",https://www.maryscenter.org/medical/other-specialties-and-services/nutrition-counseling/,,inactive,,"Mary’s Center is ready to partner with you on your health journey. Don’t hesitate to reach out to us using the information below:  

To learn more about WIC or make a WIC application appointment, call (202) 232-6679 

We accept most insurance plans including Medicaid and Medicare. If you don’t have health insurance, we’ll help you apply for public benefits or provide care at a discount. Comprehensive list of insurances are available on our website.",,,,
621585086191000,1203024767725850,,"New Parent Support",,"Moms and dads of children under three can benefit from our Healthy Start Program. These free services provide pregnant women, new moms and their families with the support and encouragement they need. We help you strengthen the bond between you and your child right in your home. We come to you!

With Healthy Start, you will receive:

Educational and fun home visit sessions (for those who qualify)
Support for when you feel tired or worried
Tips on how to care for and bond with your baby
Help with getting daycare, WIC, medical care and other resources
Information about birth control and breastfeeding
Food and fun at parent support group sessions for mom and dad
Diapers and baby supplies when needed",https://www.communityofhopedc.org/healthcare/wellness-programs,,inactive,,"For more information on how to join Healthy Start, please contact Marsha Greaves, Program Director, at 202.407.7747.",,,,
637056281967653,1284952943863665,,"Primary Care",,"FAMILY MEDICINE
INTERNAL MEDICINE
OBSTETRICS/GYNECOLOGY
PEDIATRICS",https://www.unityhealthcare.org/services,,inactive,,"Find a health clinic near you: https://www.unityhealthcare.org/find-a-health-care-center",,,,
631582174906714,1121342754860910,,"Attention Deficit and Hyperactivity Disorders Clinic",,"If you are concerned that your child may have Attention Deficit and Hyperactivity Disorder (ADHD), our experienced clinicians can confirm a diagnosis and counsel you on the latest and best treatments for your child.

Parents should recognize that although ADHD is a common childhood condition, symptoms vary greatly and accurately diagnosing the condition is complex. We factor your concerns and observations into a thorough medical and psychiatric evaluation, the first step in diagnosing ADHD.

Many conditions share symptoms of ADHD and affect your child’s behavior, such as sleep disorders, obsessive-compulsive disorders, and learning disabilities. When your child needs additional screenings to rule out another cause of behavioral issues, we coordinate referrals to the necessary specialists for further evaluation, including speech, hearing, and psychological testing.

Our team is skilled in managing the diverse types of ADHD and associated learning disorders. We work with you to develop a care plan most appropriate for your child’s particular needs.",https://childrensnational.org/departments/attention-deficit-and-hyperactivity-disorders-clinic,,inactive,,"Please call us at 202-476-2118 to schedule an appointment or for more information. For urgent assistance outside of business hours, please call 202-476-5000. If you're the parent of a new patient, please fill out the Vanderbilt ADHD Questionnaire for Parents before your visit. There is also a Vanderbilt ADHD Questionnaire for Teachers that should be completed prior to your visit.

These questionnaires are available on our website.",,,,
650113925000399,1284952943863665,,"Diabetes Prevention Program",,"The National Diabetes Prevention Program is a proven program that can help you prevent or delay type 2 diabetes.

One in three Americans have prediabetes.  Without weight loss or moderate physical activity, many people can develop type 2 diabetes within 5 years.

“So many people in our community have prediabetes and diabetes,” said Vince Keane, CEO & President of Unity Health Care.  “The Diabetes Prevention Program offers a real chance to prevent or delay type 2 diabetes by helping people lose weight and get healthier.”

The program meets once a week for 6 months, then once or twice a month for the next 6 months.  You will learn about healthy eating, physical activity, managing stress and more!  In addition, meet and find support from others in the community who are also working to prevent diabetes.
",https://www.unityhealthcare.org/services/programs/diabetes-prevention-program,preventdiabetes@unityhealthcare.org,inactive,,"Call for more information.",,,,
609764906879432,901970914472025,,"Group Exercise",,"The YMCA of Metropolitan Washington offers a variety of Group Exercise classes that are for every BODY! Each branch has it’s own unique schedule to cater to the community it serves. Group Exercise classes are a great way to find motivation, challenge or heal yourself as well as meet new friends! All YMCA instructors have a passion for helping everyone along their wellness journey. Check out the group exercise schedule today and see you in class!",https://www.ymcadc.org/programs/health-fitness/group-exercise/,,inactive,,"Visit the website or call your nearest YMCA to find the group class schedule and sign up.",,,,
643156433763559,1203024767725850,,"Permanent Supportive Housing",,"Here chronically homeless families find and maintain permanent housing through intensive case management, rental assistance and specialized care for children and youth. With a holistic approach, we focus on all areas of families’ lives.

For families who have had multiple experiences with homelessness, they find stability and a home in our permanent supportive housing program. The majority of families live in their own apartments across the city, while some live in a single apartment building. This program provides long-term housing and in-home supportive services to formerly chronically homeless families.

These programs are based on Housing First, a nationally successful model that focuses on helping individuals and families move into and sustain permanent housing – along with a variety of services to promote stability, self-sufficiency and well-being.

We place families into permanent homes and provide them with the tools they need to focus on their life goals, including:

In-home, goal-oriented case management
Assistance on finding an affordable apartment
Connection to employment and training
Navigation through school and life challenges for their children
Pairing eligible youth with volunteer mentors
Connection to community resources
A team of staff – with expertise in the areas of case management, housing, employment and youth – work with the parents and children in each family to help them achieve those goals.

Home Now 
We provide scattered-site permanent supportive housing to about 150 formerly homeless families with children. Families hold leases in their own names and pay up to 30 percent of their income towards rent.

Mississippi Avenue and Archer Park Apartments 
In a public, private, and nonprofit partnership - we provide apartment-style permanent supportive housing to 18 families with children and 11 individuals, who have previously struggled with chronic homelessness.",https://www.communityofhopedc.org/housing/permanent-supportive-housing,,inactive,,"Access to these services comes through referrals from the Virginia Williams Family Resource Center, the central intake for DC’s coordinated homelessness assistance system for families with children.

Visit this page for exact info: https://www.communityofhopedc.org/housing/how-can-i-access-services",,,,
607057383679661,901970914472025,,"Fit & Well Seniors",,"The Y’s Fit & Well Seniors caters to the needs of more than 100,000 seniors residing in DC, many of whom are widowed, living on a modest income and have limited access to activities. Launched in 2010 in partnership with CareFirst BlueCross BlueShield, this program helps seniors find energy, movement, and a support network.

We offer 119 land and 26 aquatics classes in all 8 Wards of DC in addition to health and lifestyle assessments, inter-generational activities, social clubs and a mobile unit – all free of charge. Over 5,000 seniors participate in this program each year. If you’re a senior that would like to get involved, let us help you rediscover the vibrancy of life by calling us at 202-232-6700.",https://www.ymcadc.org/programs/health-fitness/fit-well-seniors/,FitandWellSeniors@ymcadc.org,inactive,,"Call for more information or visit this website to find a class near you: https://www.ymcadc.org/wp-content/uploads/2020/02/Roster_-CityWide-Schedule-by-Ward-1.pdf ",,,,
605385202624201,1203024767725850,,"Temporary Housing at Girard Street Apartments",,"Located in the Columbia Heights neighborhood of Northwest, DC, Girard Street Apartments provides apartment-style emergency shelter for 20 homeless families with children.

At their most vulnerable moment, families find safety and security. From the first day they enter our program, families begin to search for long-term housing and develop a family stability plan, which includes a wide range of supportive services and resources:

Goal-oriented case management Assistance on finding an affordable apartment
Connection to employment and training
Connection to behavioral health services
Life skills classes on parenting
Children’s activities
Budget and financial management
Connection to community resources.",https://www.communityofhopedc.org/girard-street-apartments-0,,inactive,,"Access to these services comes through referrals from the Virginia Williams Family Resource Center, the central intake for DC’s coordinated homelessness assistance system for families with children.

Visit this page for exact info: https://www.communityofhopedc.org/housing/how-can-i-access-services",,,,
615102245607234,1287549685614240,,"Maternal Mental Health",,"If you are pregnant or preparing for the addition of a new baby, adjusting to life with a new child, had a baby in the past year, or experienced a loss in pregnancy, Mary’s Center is here for you.  

Significant life changes like these can cause tremendous amounts of stress and we want you to know you’re not alone. Reach out to Mary’s Center if you are experiencing:  

Difficulty adjusting to a significant life change 
Difficulty with your emotions following a difficult or traumatic birth 
Difficulty bonding with your baby 
Feelings of irritability, sadness, or depression 
Perinatal grief/loss 
Scary, intrusive thoughts 
If you’re struggling with something you don’t see listed above, we strongly encourage you to reach out to us for additional support.

Our Maternal Mental Health program is dedicated to support pregnant and postpartum women, adoptive parents, and their families through a variety of resources and services including:  

Care coordination 
Phone outreach including a brief assessment, educational information, and ways to connect to additional care 
Support and education, including free online support groups held in  English  and  Spanish 
Therapy and psychiatry  ",https://www.maryscenter.org/behavioral-health/other-specialties-and-services/maternal-mental-health/,,inactive,,"Mary’s Center is ready to partner with you on your health journey. Don’t hesitate to reach out to us using the information below:  

To an appointment and indicate your interest in the Maternal Mental Health program, call (202) 846-8053 x 2797
To reach the Maternal Mental Health Program Manager, call (202) 545-2061",,,,
616524237670756,650479626662564,,"Futurebound Transitional Housing Program",,"A single unaccompanied youth must either seek shelter with family or friends or in the adult shelter system, where they do not receive appropriate support services. The FutureBound Transitional Housing Program model immediately responds to a growing need in the community, serving a full continuum of homeless youth with inadequate workforce and financial planning skills.

FTHP provides homeless youth with apartment housing in Rockville, Maryland, a resource-intensive area with direct access to public transportation, grocery and retail stores, and a variety of community supports. Our staff are available 24-hours/7 days a week to provide support and guidance, daily reminders regarding program standards and expectations, and to encourage participants to strive towards their goals and transition out of the program. Key program components include: 1) life skills development; 2) educational/vocational assistance; 3) workforce development; 4) savings 5) community linkages; and 6) aftercare support. To date, FTHP has served over 60 homeless youth",https://www.nccf-cares.org/adolescent-services/,awolf@nccf-cares.org,inactive,,"Call or email for more information.",,,,
635645258311778,828308705468984,,"D.C. Schedule H Property Tax Credit",,"Legal Counsel for the Elderly assists low-income seniors who do not need to file a complete tax return with filing for the D.C. Schedule H property tax credit.

Eligibility for the Property Tax Credit
Low-income D.C. residents may qualify for up to $1000 for property taxes or rent paid by filing the D.C. Schedule H tax form. The D.C. Office of Tax Revenue determines eligibility for the credit:

D.C. resident from January 1st to December 31st
Rent or own and live in home or apartment
Income below $40,000 per year
Income below $60,000 if over 70 years old
Some rental properties do not qualify

Our Services
We assist clients who do not need to file a complete tax return. We screen clients to see whether they are likely to qualify. If so, we meet with clients, in our office or at pro bono clinics, to review the Schedule H tax form and the documentation needed. We assist with submitting the form to the Office of Tax Revenue. If the credit is not received within three months, we assist with calling the Office of Tax Revenue to learn the reason for the denial.",https://www.aarp.org/legal-counsel-for-elderly/what-we-do/info-2017/schedule-h-tax-credit.html?intcmp=AE-LCE-WWD-R1C2LL1,,inactive,,"Call for information",,,,
652787019720552,1093139785713640,,"Victim Services",,"We are now able to offer victim services to our clients through support, referrals, and connecting clients to services if they have been a victim of a crime.

The purpose of this program is to provide victims of violence with specific resources to improve their quality of life. Victim services includes resources and referrals for homeless victims of crime in the last 3 months from the day they share the event of a crime with us. This includes (but is not limited to): assault and battery, property damage, sexual assault, stalking, domestic violence, hate crime, harassment, theft, and other violent crime.

Fatal assaults against people experiencing homelessness outnumber hate-crimes against all protected classes combined. Between 1999 and 2015, at least 1,657 homeless individuals were violently attacked, in many cases because of their housing status, according to a report by the National Coalition for the Homeless. This is only including those that are reported.

Homeless victims have rights. We’re committed to providing support for our clients while bringing public awareness to this issue.",https://www.thrivedc.org/victim-services/,jessicac@thrivedc.org,inactive,,"For more information on Victims Services, please contact Jessica Chavez at (202) 503-1524 or jessicac@thrivedc.org",,,,
667387929525624,876886021673283,,"Early Childhood Education",,"Martha’s Table offers a nationally accredited early childhood education program for students 6 weeks to 3 years of age. The full-day program runs year-round at two of our locations The Commons (Southeast D.C.) and The Maycroft (Northwest D.C.). Our teachers focus on whole child development (physical, cognitive, and social-emotional development) to ensure children are on track and ready to learn in Pre-K and beyond.",https://marthastable.org/education-programs/,educationprograms@marthastable.org,inactive,,"Our education program has an open, non-discriminatory enrollment policy. For information about enrollment in our early childhood education program, please contact educationprograms@marthastable.org.

Applications for our early childhood education program are accepted on a rolling basis at both of our locations. Ready to begin the online enrollment application?

Applications can also be submitted in person at either location or done online. A comprehensive list of documents and steps are available online.",,,,
641492455035039,1284952943863665,,"Healthcare for the Homeless",,"We offer quality health care services at shelters in the District for our most vulnerable population, people experiencing homelessness. We started this work over 30 years ago and are dedicated to continuing to offer this much needed service to our community. Primary care, case management, and much more is currently offered in homeless shelters located across the District.",https://www.unityhealthcare.org/services,,inactive,,"Call for more information.",,,,
643973730285080,828308705468984,,"Office of the D.C. Long-Term Care Ombudsman Program",,"The Office of the D.C. Long-Term Care Ombudsman Program (DCLTCOP) is an important part of Legal Counsel for the Elderly. DCLTCOP is an advocate and resource for persons who reside in long-term care facilities such as nursing homes, assisted living and community residence facilities. The program also provides advocacy services to individuals receiving services through the Elder and Persons with Physical Disabilities (EPD) Medicaid Waiver. Ombudsmen help residents and their families understand and exercise their rights and effectively address concerns which impact their health, safety and quality of life.  The program advocates for older adults and persons with disabilities at both the individual and systems levels by receiving, investigating and resolving complaints made by or on behalf of residents, promoting the development of resident and family councils, and informing governmental agencies, providers and the general public about issues and concerns impacting recipients of long-term care services and supports.

 Ombudsman Services

Advocate for the rights of older persons and other persons receiving long-term care services in the District of Columbia;
Investigate and resolve complaints made by or on behalf of an older person or other persons receiving long-term care services;
Educate and empower residents to understand and exercise their rights
All confidential, resident-centered, and free of charge.
Home and Community-Based Services

As of Oct. 1, 2012, the ombudsman program expanded its scope of advocacy services to include District residents receiving home and community-based services in their private homes through the D.C. Medicaid Elderly and Persons with Physical Disabilities (EPD) Waiver. 
",https://www.aarp.org/legal-counsel-for-elderly/what-we-do/info-2017/dc-long-term-care-ombudsman.html?intcmp=AE-LCE-WWD-R1C2LL5,dcombuds@aarp.org,inactive,,"Call for information",,,,
665741809852890,1222701888984669,,"POWER Program",,"The POWER Program provides prevention and education services to youth between the ages of 13-24, including runaway and homeless youth, commercial sex workers, street youth, teenage mothers, and court-adjudicated youth. Youth are self-referred or may be referred through other SBY programs. In order to better educate and prevent unplanned pregnancies and the spread of HIV/AIDS in young people, the P.O.W.E.R. Program offers the following services:

Street and Community Outreach
Evidence-based interventions for HIV positive youth (CLEAR)
Street Smart group level intervention
Sexual Health presentations and workshops
HIV testing and Care Advocacy
Pregnancy testing
Safer Sex materials
STD Screenings",https://www.sashabruce.org/programs/lifeskills/power-program/,dpruitt@sashabruce.org,inactive,,"Call or email to access this program. ",,,,
678336489867060,1012774856380370,1317645687310879,"School-Based Truancy Prevention Programming",,"Our school-based truancy prevention work, through the Justice Grants Administration's 'Show Up, Stand Out' program, is focused on providing academic supports, family engagement and case management services necessary to ensure that students are coming to school every day ready to learn.",http://www.fsfsc.org/family-services,,inactive,,"Call for more information.",,,,
