ID,id,name,alternate_name,organization_logo_x,organization_x_uid,description,email,organization_forms_x_filename,organization_forms_x_url,url,organization_status_x,organization_status_sort,legal_status,tax_status,tax_id,year_incorporated,organization_services,organization_phones,organization_locations,organization_contact,organization_details,organization_airs_taxonomy_x,flag
11,559497771463092,"DC Greens",,,,"An organization using food access, food education, and food policy to advance food justice in the district. ","info@dcgreens.org ",,,https://www.dcgreens.org/,,4,,,,,"1098065208904471,1320331128300695,1210217918383230,1100964352786904,1178649951131958,1089778010404757,1321120943941065,904797303274454",1265751663333703,579629710592839,0,,,,,,
12,606016520179422,"The United Church",,,,"A local church offering services to the community.",info@theunitedchurch.org,,,http://www.theunitedchurch.org/,,4,,,,,647808349539409,1303072516221458,791197553917784,0,,,,,2,"2020-05-27 01:01:08"
13,577764298046742,"Casa Ruby",,,,"Support center for women of transgender experience. 

The idea behind the formation of a organization run and led by transgender women of color came almost 30 years ago, when Ruby Corado first arrived to Washington, D.C. There, she found that there were no services to support her needs as a young transgender Latina immigrant. Today, Casa Ruby is the only LGBTQ bilingual and multicultural organization in the metropolitan Washington, D.C. area providing social services and programs catering to the most vulnerable in the city and surrounding areas. We offer a wide variety of programs and services, ranging from emergency housing to non-medical case management.",info@casaruby.com,,,https://casaruby.org/,,4,,,,,"783798317190015,757050460311671,1285397708822108,771378282180941,647361700663696,1336511977669058,656905764489449,1332741706053106",937785373035309,572381295862246,1.1897336686472933e51,,,,,,"2020-05-27 14:06:18"
14,593530875968066,"D.C. DEPARTMENT OF BEHAVIORAL HEALTH (DBH): COMPREHENSIVE PSYCHIATRIC EMERGENCY PROGRAM/HOMELESS OUTREACH PROGRAM",,,,"The Homeless Outreach Program (HOP) provides a variety of services and supports adults and families who are homeless. Its primary purpose is to provide outreach to homeless individuals and families with needed mental health services. HOP also provides consultation and training to the provider network most closely involved with the homeless population.",,,,http://dbh.dc.gov,,4,,,,,961738059568521,883515995625764,1109839475209474,0,,,,,3,"2020-05-27 13:26:20"
15,601937487816671,FLOC,"For Love of Children",,,"For Love of Children (FLOC) provides educational services beyond the classroom to help students succeed from first grade through college and career. FLOC brings together students, volunteers, families, and community partners in proven programs that teach, empower, and transform.

FLOC’s services are provided for free to students from low-income families in the District of Columbia and West Virginia. Our experience shows that when students are encouraged and prepared, they can overcome any challenges and complete their educations.",,,,https://floc.org/,,4,,,,,"1171417382872545,1244747959773878","796654497660631,907838847178020",1140386841515505,0,,,,,1,"2020-05-27 12:59:36"
16,605622028340987,"Byte Back",,,,"Byte Back provides a pathway of inclusive tech training that leads to living-wage careers.

Since 1997, Byte Back has served thousands of adults, helping graduates gain valuable tech skills, launch successful careers, and become part of the growing digital economy.",learn@byteback.org,,,https://byteback.org/,,4,,,,,"943023691666873,822081621672598",591752588532619,865063089655254,0,,vetted,,,,
17,606159111308029,"KENNEDY INSTITUTE",,,,"Provides the following services: RW Behavior Support BSP Development & Follow-Up , RW Behavior Support Diagnostic Assessment, RW Behavior Support Non-Professional (Behavior), RW Behavior Support Non-Professional (Medical), RW Day Hab w/Meals, RW Day Habilitation, RW Day Habilitation One-to-One (Behavior), RW Day Habilitation One-to-One (Medical), RW Employment Readiness, RW Family Training, RW Family Training Assessment, RW Host Home, RW In-Home Supports, RW Residential Habilitation, RW Speech Hearing and Language Therapy, RW Speech Hearing and Language Therapy Assessment, RW Speech Hearing and Language Therapy Assessment, RW Supported Employment GROUP Job Training & Supports , RW Supported Employment GROUP Long Term Follow Along , RW Supported Living, RW Supported Living Periodic, RW Supportive Employment Individually (Long-Term Follow-Along), RW Supportive Employment Individually (Intake and Assessment), RW Supportive Employment Individually (Job Placement), RW Supportive Employment Individually (Job Training & Support), RW Supportive Employment Individually (Long-Term Follow-Along), RW Supportive Employment Individually (Intake and Assessment), RW Supportive Employment Individually (Job Placement), RW Supportive Employment Individually (Long-Term Follow-Along), RW Wellness Nutrition Assessment, RW Wellness Nutrition Ongoing Support",,,,http://dds.dc.gov/service/how-apply-services,,4,,,,,1124328528578512,1083606216852497,1188102183681608,0,,,,,,
18,633605990771272,"DC Fiscal Policy Institute",,,,"The DC Fiscal Policy Institute conducts research and public education on budget and tax issues in the District of Columbia, with a particular emphasis on issues that affect low- and moderate-income residents.",,,,http://www.dcfpi.org/,,4,,,,,809544210408082,,888768073760272,0,,,,,,
19,580772169029651,"Barbara Chambers Children's Center",,,,,info@barbarachambers.org,,,https://barbarachambers.org/,,4,,,,,"1182157958552306,670644496333952,814817282883148,813051911788426","986167438798239,1090445511708047,574820988537178","813926334906214,1191165945054651,816301601038577",0,,,,,,
20,584105465886479,"Shabach Ministries",,,,"A religious community organization providing numerous services including:

- The SHABACH! Emergency Empowerment Center
- Community resources and employment
- Career services
- Youth programs
- Religious programs",info@shabachministries.org,,,https://smionline.org/,,4,,,,,"805800258888513,837954913596387,911320628244521,1252702593988888,942923225062781,867793861079810,860988302609734,801481287749333,931637209705712,955750891211425","1253724292834687,1153249159400548","1328933813930427,1175342324463616",0,1287462571928756,,,,,
21,636426656659289,"Wanda Alston House",,,,"The Wanda Alston Foundation opened its doors in 2008 as the only housing program in Washington, D.C,. solely dedicated to offering pre-independent transitional living and support services to homeless or at-risk LGBTQ youth ages 18 to 24 in all eight wards. ",info@wandaalstonfoundation.org,,,http://www.wandaalstonfoundation.org,,4,,,,,"957722583611343,760997112833771","625109799377934,960390601927225",959373006921454,0,"1186681173947755,1222973168897685",,,,,
22,610643317850454,"GRACE AND MERCY HEALTH SERVICES, INC",,,,"Provides the following services: RW Behavior Support BSP Development & Follow-Up , RW Behavior Support Diagnostic Assessment, RW In-Home Supports, RW Respite Daily (out of the home), RW Respite Hourly (in the home)",,,,http://dds.dc.gov/service/how-apply-services,,4,,,,,862025517520940,1181058698920161,876205598154141,0,,,,,,
23,618997848324116,"Bread for the City",,,,"Provides services around food, clothing, healthcare (and dental care), social services, legal services, and representative payee agreements.",info@breadforthecity.org,,,http://breadforthecity.org/,,4,,,,,"775927218674309,834460550368169,888900193677833,1080060911179544,1223965805414362,1298050850536077","592888047524221,606695908675970","858837023472383,1058560288612968",0,,,,,5,
24,649101984743047,"GREATER WASHINGTON URBAN LEAGUE: D.C. EMERGENCY ASSISTANCE FUND",,,,"Provides rent/mortgage and utility assistance to individuals and families living in Ward 5 of the District of Columbia through the D.C. Emergency Assistance Fund.",,,,http://gwul.org,,4,,,,,1162076105935592,691452399025378,875107767611380,0,,,,,,
25,660031487204054,"VETERANS AFFAIRS MEDICAL CENTER: WASHINGTON D. C.",,,,"The Washington D.C. Veterans Affairs Medical Center (D.C.VAMC) is among the most visible and dynamic facilities in the VA system. As a tertiary care facility, D.C.VAMC provides acute general and specialized services in medicine, surgery, neurology, psychiatry, dentistry and numerous other subspecialties. The Medical Center, part of the VA Capitol Health Care Network (VISN 5), offers long-term care treatment in the 120-bed Comprehensive Nursing and Rehabilitation Center (CNRC). It operates four Community Based Outpatient Clinics (CBOCs) and is a Veterans Health Administration test site for enhancements in the electronic medical record. The Medical Center is affiliated with three outstanding medical schools and is a medical readiness partner with three Department of Defense medical facilities. The D.C.VAMC supports hundreds of active research projects and is home to one of two VA War Related Illness and Injury Study Centers (WRIISC).",,,,http://va.gov/directory/guide/facility.asp?id=143,,4,,,,,989716764680602,725097943892600,1300302103708266,0,,,,,,
26,659021595524966,"CONGRESS HEIGHTS SERVICE CENTER",,,,"Provides Commodity Supplemental Food Program (CSFP) services.",,,,,,4,,,,,635156280108722,,674131229606594,0,,,,,,
27,617116824616756,"Nativity Shelter",,,,"Social services provided: bilingual case managers and social workers and also therapeutic groups. All are welcome.",,,,http://www.catholiccharitiesdc.org/page.aspx?pid=375,,4,,,,,981580900656027,1130743087965133,890234129642572,0,,,,,,
28,647276391431213,"CNCS: AMERICORPS: NCCC",,,,"More than 1,000 young people, ages 18-24,serve on teams and address environmental projects,diaster preparedness and response,education, public safety, and other unmet human needs.",,,,http://nationalservice.gov,,4,,,,,629844217460402,1129890724470136,1201917781354008,0,,,,,,
29,653128415848094,"The Nineteenth Street Baptist Church",,,,"A local church offering a food pantry to those in need. ",,,,https://everyblessing.org/,,4,,,,,931334254553785,883038530126196,1112049443949860,0,,,,,,
30,662579547117824,"Healthy Babies Project",HBP,,,"Healthy Babies Project is a private, not-for-profit, community-based support organization for district of columbia pregnant and parenting women and families.",,,,http://w.healthybabiesproject.org/,,4,,,,,"917742641898170,1292184415850124,577390293811162",645677274573700,901362892558172,0,,,,,,
31,609227002779117,"COMMUNITY FOR CREATIVE NON-VIOLENCE (CCNV): FEDERAL CITY SHELTER",,,,"Provides overflow beds for single men during hypothermia season, as well as continuous and ongoing transportation and support services to those without shelter.",,,,http://theccnv.org,,4,,,,,1317451290347942,548821734063224,1277910214924473,0,,,,,,
32,636208133431880,"HOWARD UNIVERSITY HOSPITAL: COMPREHENSIVE AREA RESOURCES: ENTITLEMENTS AND SERVICES",,,,"The HUH CARES program provides comprehensive health services, including mental health counseling, to men, women, children and adolescents who are HIV positive. They serve clients who are uninsured or underinsured; clients must be DC residents.",,,,http://howard.edu/huhcares/default.htm,,4,,,,,811709644888130,1044619598652325,1163808823186351,0,,,,,,
33,640186123610411,"Washington Parks and People",,,,"Washington Parks & People, a 501 (c)(3) non-profit organization, is the capital&rsquo;s hub for activating public lands & waters for broad community revitalization &ndash; through partnership, innovation, discovery, and workforce development. Our mission is to grow city-wide park-based community health & vitality by nurturing innovation & partnerships.

We lead greening initiatives across the city &mdash; massive land reclamation, native reforestation, watershed restoration, public health and fitness programming, urban agriculture, and green job training &mdash; to help revitalize our parks and work for justice alongside our local communities.",,,,https://washingtonparks.net/,,4,,,,,"920973469831730,1318218238602449,1007199538654431,1237806236278461","1126250650450819,1198829430756347","938406735971229,1052806219928789,1133664511724903,793256928193231",0,,,,,,
34,663729632205210,"CATHOLIC CHARITIES: DOWNTOWN FAMILY CENTER",,,,"Provides emergency assistance, adult education, family support, Parish Support, and crisis resolution. Also provides a computer lab and a number of classes including a Professional Counseling Education Program and Spanish classes.",,,,http://catholiccharitiesdc.org,,4,,,,,1102547057482287,690791937991609,546085340417620,0,,fresh,,,,
35,623502983860633,"Rebuilding Together",,,,"Rebuilding Together helps people and communities in need by bringing together our national network of local Rebuilding Together affiliates, corporate and individual donors, skilled trades individuals and associations and almost 100,000 volunteers each year.

There are numerous affiliates across the United States. Visit their website to find a local affiliate.",,,,https://rebuildingtogether.org/,,4,,,,,"1313580838903453,920302771339848,1293112150353032,939239658768708",1184206268036011,834887345290440,0,,,,,,
36,624726610902590,"SPANISH CATHOLIC CENTER: DENTAL CLINIC",,,,"Provides dental care for children and adults including restorative and preventative treatments. Referrals for surgery and emergency treatments are given if needed.",,,,http://www.catholiccharitiesdc.org/,,4,,,,,620920746047249,1186214099895257,1297060122320888,0,,,,,,
37,641527619630164,"St. Philip the Evangelist Episcopal Church",,,,"A local church offering a food bank to community members in need.",,,,https://episcopalchurch.org/parish/st-philips-episcopal-church-washington-dc,,4,,,,,565809012321458,966776474605843,616652943932532,0,,,,,,
38,644694600510926,"Neighbors’ Consejo",,,,"Neighbors&rsquo; Consejo provides culturally and linguistically competent healthcare, social, and support services for the most needy in our community &ndash; those underserved and uninsured. We strive to empower them to become self-sufficient and productive members of society.",,,,http://neighborsc.org,,4,,,,,"1199983060673417,642012149083751",1114638904926849,"788509441386056,818839794992906",0,,,,,,
39,643565902574203,"Helping Hands Food Distribution Ministry (First Rising Zion Baptist)",,,,"An emergency food pantry once every other Tuesday from 10:00AM to 12:00PM.",,,,http://www.firstrising.org/community-outreach/helping-hands.html,,4,,,,,960051770169079,1249359518761001,579382634687033,0,,,,,,
40,647476689662846,"UPO: FATHERHOOD INITIATIVE: ALWAYS ON SATURDAY",,,,"Provides parenting classes, life skills, budget management, employment assistance, and education referrals to fathers and expecting fathers.",,,,http://upo.org,,4,,,,,1081790752848877,1253513730301645,,0,,,,,,
41,682552065545256,"Northern Virginia Family Services",,,,"A community organization providing numerous services to meet the needs of the community. These services range from shelter/housing, to food, to education, and health.",info@nvfs.org,,,https://www.nvfs.org/,,4,,,,,"633702102837581,1136637606616454,759287871630149,1273431636145481","1326191823188479,964860483808020,837377238916897,791975728727740,736909404940832,745602667780735",764854375292129,6.456335217166467e32,,,,,,
42,692112692154000,"A Wider Circle",,,,"A Wider Circle’s efforts focus on the provision of basic need items, workforce development, wraparound support, and neighborhood revitalization. These four components work in concert to create lasting change in the lives of those we serve. A Wider Circle says no to nobody! Anyone in need of help can find it here. In addition to all of the individuals and families that call us, more than 500 government, social service, and nonprofit agencies regularly contact us for help in serving their clients.",,,,https://awidercircle.org/,,4,,,,,"595461104582359,1071110285565782,1244526695505882","877523491860439,780596419575738","632725434790464,1052799655566995","599621071767378,645838145603264",,,,,2,
43,706476638607137,"Brighter Day Ministries","Formerly: A.P. Shaw~Congress Heights United M",,,"A local church offering a food pantry and clothing closet to the community.",churchoffice@BrighterDayDC.org,,,https://www.brighterdaydc.org/,,4,,,,,"794527613963060,1192518431630550",919075870505440,"692842183271323,867077559081285",0,,,,,,
44,726173106231202,"Central Union Mission",,,,"Central Union Mission is a faith-based 501(c)(3) nonprofit organization and the oldest private social service agency in Washington, DC.  In addition to its emergency shelter, which provides over 62,000 bed-nights each year, the Mission operates a holistic, Christ-centered transformation and workforce development program for men, provides benefits for veterans, helps people overcome addictions, operates a food and clothing distribution center, which provides food for over 4000 people each month, runs a camp for underprivileged children, and offers a ministry to families and senior citizens.

The Mission is continually developing its programs to meet the changing needs of the community. Its programs serve homeless men, underprivileged women, children, seniors, families and veterans.

One life at a time, the Mission works to help transform the area&rsquo;s toughest rehabilitation cases&mdash;including drug addicts, gang members, criminal offenders and the chronically homeless&mdash;into productive members of society. The Mission&rsquo;s programs have an extremely high success rate at helping individuals overcome addiction and homelessness and achieving independent living.",,,,https://www.missiondc.org,,4,,,,,"1291599466171764,978182683421582,759682631849783,754621632893339,902951823980164,945841786673442,740916631620812,1154397851156755,886267440482873,1252264089140599,1187463498588025,1228495289369706,1265325284377461,1248912869636667,961458582690801,660868979951197,1321094180433140,908926837435227,580719808472057","842965887033119,569071299085270,1190357120409678","1287723230809141,1154195373907801,838780960881380,867745425991207,1135122975308953,835677959674778",1043054479944359,"1319255723578292,800545996069324",,,,,
45,745762970824360,"SAMARITAN INNS: INTENSIVE RECOVERY PROGRAM",,,,"Offers 3 phases of treatment for homelessness and addiction.",,,,http://samaritaninns.org/,,4,,,,,802536341225895,866416565083229,984550353973330,0,,,,,,
46,727757843857751,"Far Southeast Family Strengthening Collaborative",,,,"The Far Southeast Family Strengthening Collaborative works to tackle some of our community's toughest issues, while building the capacity of residents and organizations to do the same. The mission of the Far Southeast Family Strengthening Collaborative is to act as a catalyst to develop, nurture and sustain partnerships of residents, agencies, and institutions in the Southeast community and to create a healthy socioeconomic environment through which every child and family has an opportunity to achieve their maximum potential and to lead a productive life.",,,,http://www.fsfsc.org/,,4,,,,,"789456565791843,818563649469922,813064675400914,859629175967195,910059099567277,979536491529478,1178096298000358,1299121197634961","932602737976044,1191551618847760",1286648129611472,0,900766491176234,,,,1,
47,743525753773182,"Mayor’s Office of LGBTQ Affairs",,,,"The Mayor&rsquo;s Office of Lesbian, Gay, Bisexual, Transgender and Questioning Affairs (LGBTQ) is a permanent, cabinet-level office within the Office of Community Affairs in the Executive Office of the Mayor, established by statute in 2006 to address the important concerns of the District's gay, lesbian, bisexual and transgender residents. The District of Columbia has one of the highest concentrations of LGBTQ residents in the country with an estimated 7 to 10% of the population being LGBTQ.",,,,http://www.glbt.dc.gov,,4,,,,,605774245554167,"918350012207483,688693608343237,804590542957247",1161706256775181,0,,,,,,
48,744812603775568,"Quality Trust",,,,"Quality Trust is an independent, non-profit advocacy organization focused on improving the lives of children and adults with disabilities and their families in the District of Columbia and beyond.  We work with individuals and family members to solve problems, identify opportunities for learning and contribution and find creative ways to minimize &ldquo;differences&rdquo; and make the most of each person&rsquo;s abilities.",info@dcqualitytrust.org,,,http://www.dcqualitytrust.org/,,4,,,,,"865253695035282,1210697117152571,1194701188927394,998912206496705,775356580769657,872625169605396,573931060003252",549594406351830,1185969381076176,6.599545356309448e50,,,,,,
49,775874603891849,"So Others Might Eat (SOME) - Medical Clinic",,,,"SOME (So Others Might Eat) is an interfaith, community-based organization that exists to help the poor and homeless of our nation's capital. SOME will meet the immediate daily needs of the people we serve with food, clothing, and health care. SOME also helps break the cycle of homelessness by offering services, such as affordable housing, job training, addiction treatment, and counseling, to the poor, the elderly and individuals with mental illness. Each day, SOME is restoring hope and dignity one person at a time.
SOME offers a comprehensive network of healthcare. The clinic is located at 60 'O' Street, NW, and is open Monday - Friday, 8:00 am - 4:00 pm. Patients are accepted on a walk-in and appointment basis. SOME's Health Services includes a comprehensive Medical Clinic, an Eye Clinic and a Dental Clinic.

MEDICAL CLINIC The Medical Clinic offers a full range of services including primary care, podiatry services, lab work and treatment for diabetics. The Medical Clinic treats an average of 26 patients each day.
The Eye Clinic is one of the only free eye clinics in the city and treats approximately 30 patients each month. SOME's part-time ophthalmologist treats those suffering from diabetes, glaucoma, AIDS, and eye injuries, and conducts general eye exams.

DENTAL CLINIC The Dental Clinic provides both emergency and comprehensive oral care to patients, including prevention, basic care, restorations, root canals, extractions and removable prostheses (dentures). We are open five days per week.
To be eligible for dental care in the SOME Dental Clinic, a patient must be homeless in the District and/or low-income and living in the immediate neighborhood of our clinic. In addition to scheduled appointments, the Dental Clinic provides emergency care to the first four walk-in clients Monday - Friday.",,,,http://www.some.org,,4,,,,,"998823719958227,1252793336729933,610721171447543,577558646630251",1328301158468902,903707682119815,0,,,,,,
50,778852197302716,"Mom's Meals",,,,"Offers meal delivery to a variety of qualifying clients including self-paying clients. ",,,,https://www.momsmeals.com/,,4,,,,,938870799038889,1217938662012922,1204227139966741,0,,,,,,
51,782406976349276,"Dupont Park SDA",,,,"Offers a food pantry and clothing closet.",dpc@dupontpark.org,,,http://dupontpark.org/,,4,,,,,"1145399925529779,1075486612088837",777587688446935,1197279412047011,0,,,,,,
52,791950857737387,"Friendship Place",,,,"Provides street outreach, addiction counseling, referrals, a medical clinic, psychiatric care and case management services all aimed at giving the homeless men and women in Northwest Washington assistance in rebuilding their lives by addressing their basic needs.",info@friendshipplace.org,,,http://cchfp.org/,,4,,,,,"621104147916374,978590256683513,647772152541651,647183151936796,1305546200651894,838774263465115,1298309949522497,615519347288251,1128282500996664,948283799474714,883344454564664,980808579975931,797815960840049,875517215179569","1235107925689722,956844133947886,1167551989292288","931886810745529,876397346396032",0,,,,,,
53,727847273433183,"SOME: DINING ROOM",,,,"Provides meals, clothes, and showering facilities for the needy. Meals are served in a main dining room, as well as a separate one for women and children.",,,,http://some.org,,4,,,,,925880419304547,626402478477773,816964939097565,0,,,,,,
54,756344334747450,"CONNECT.DC - DIGITAL INCLUSION INITIATIVE: ALL HANDS ON TECH",,,,"Connect.DC created The All Hands on Tech initiative, in partnership with OCTOHelps, to provide FREE technical support to District of Columbia residents. One of the most important things a person needs to fully access technology is a functioning computer. Unfortunately, the cost of computer repair is often too high for many people. Whether you have a laptop with a virus or you don't understand how to use your smartphone, we are here to help!¬†Visit website for current schedule of events.",,,,http://connect.dc.gov/free-tech-support,,4,,,,,994280834710332,817066446192440,847472462897373,"789879098577824,756653322156829",,,,,,
55,782302579547834,"The Arc District of Columbia",,,,"ARC DC helps improve the quality of life for individuals with intellectual and developmental disabilities and their families through support and advocacy. They offer counseling, family support, supportive employment opportunities, and day programs.",,,,http://arcdc.net,,4,,,,,"977586749835410,879847524852951,1090262984895790",1228363334230136,814793229124367,0,,,,,,
56,789345230945555,"Ambassador Baptist Church",,,,"A local church offering services to the community.",,,,http://theambassadorbaptistchurch.org/home.html,,4,,,,,,1267100819054999,995652098008403,0,,,,,,
57,756001362836549,"Salvation Army NW - National Capital Area Command",,,,"Harbor Light Transitional Housing Program:
Extended transitional housing (6-18 months) for 33 men & women experiencing homelessness and in recovery from substance abuse. To enroll, call the Harbor Light center at (202) 269-6333 and ask for the Intake department.",,,,www.salvationarmy.org,,4,,,,,"1098208700839960,940345726334678",1096946727548641,831454623275466,0,,,,,,
58,777796010868947,"D.C. DEPARTMENT OF BEHAVIORAL HEALTH (DBH): CHILDREN, YOUTH AND FAMILY SERVICES",,,,"The Department of Behavioral Health is building a system of care for children, youth and their families that supports prevention and early identification of behavioral health needs, and provides community based treatment and supports that are able to meet multiple and changing needs. We are guided by the principles that services must be easy to access, culturally and linguistically competent, and family-driven and youth-guided. A range of treatment and support services for children, youth and their families are available, including specialized evidence-based practices for youth and families recovering from trauma, emergency care and ongoing treatment primarily through certified, community based mental health providers. Ongoing treatment includes individual, group, and family counseling, diagnostic assessment, medication management, and family support. In addition, community based providers are certified to provide substance use disorder treatment. The Department also operates a children's clinic, provides services in public and public charter schools, and manages an alcohol, tobacco and drug prevention and awareness campaign called DrugFreeYouthDC. To select a community based mental health provider that best meets your needs, please review the available community based providers or call the ACCESS Helpline at 1-888-793-4357 and talk with a mental health professional who will guide you through the process.",,,,http://dbh.dc.gov,,4,,,,,999007044535768,1130087923383067,1220839720071176,0,,,,,,
59,801265724461963,"D.C. DEPARTMENT OF BEHAVIORAL HEALTH (DBH): SUBSTANCE USE DISORDER SERVICES: WARDS THREE AND FOUR PREVENTION CENTER",,,,"The Department Of Behavioral Health (DBH): Substance Use Disorder Services provides four Prevention Centers to provide substance use disorder services including detoxification, residential and outpatient services based on the level of need. It also provides a range of prevention and recovery services.",,,,http://dbh.dc.gov,,4,,,,,1048055694684936,1003126161348750,1089405934692969,0,,,,,,
60,769893937425938,"Wendt Center for Loss",,,,,,,,https://www.wendtcenter.org/,,4,,,,,"1013626780767014,830099986846686,1191542329896840,942712017441428,910741093310618,1225791609508431,579430499829276,623630268141505,873979070344056,1332764177181120,1272292641029297,672539129008408,1080520592440176,827029786281023","1137743103213639,900284612419562,1169215057325985,679656889022644,714080995184693,1114888612682654","1108850981657232,1166799153375505",0,,,,,,
61,783236314114871,"Georgetown Ministry Center",,,,"Provides basic services to people who are homeless and with mental illness including; Showers, Laundry, computer access, medical care and psychiatric care.",info@gmcgt.org,,,http://gmcgt.org,,4,,,,,"1305017069566679,1081316277006822,1311316578271310,772454821683547",658265377894745,865999041296626,0,877243931325915,,,,,
62,786390431879533,"COMMUNITY FAMILY LIFE SERVICES",,,,"Trinity Arms program offers housing up to two-years, with 13 individual units, offering a stable and supportive housing program. These spacious one, two and three-bedroom, private apartments are available to help families escape homelessness and enable each family group to work towards independence and self-sufficiency.",,,,http://www.cflsdc.org/housing-programs,,4,,,,,799762672906525,,1266854743896634,0,,,,,,
